"","ID","timepoints","predict_log10N","model"
"153","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",385.775586886082,0.516188845390257,"Cubic"
"154","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",388.305758086748,0.51706114131273,"Cubic"
"155","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",390.835929287414,0.51793283225502,"Cubic"
"156","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",393.36610048808,0.518804162798899,"Cubic"
"157","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",395.896271688746,0.519675377526135,"Cubic"
"158","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",398.426442889411,0.520546721018502,"Cubic"
"159","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",400.956614090077,0.521418437857769,"Cubic"
"160","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",403.486785290743,0.522290772625707,"Cubic"
"161","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",406.016956491409,0.523163969904088,"Cubic"
"162","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",408.547127692075,0.524038274274681,"Cubic"
"163","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",411.077298892741,0.524913930319259,"Cubic"
"164","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",413.607470093407,0.525791182619591,"Cubic"
"165","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",416.137641294072,0.52667027575745,"Cubic"
"166","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",418.667812494738,0.527551454314604,"Cubic"
"167","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",421.197983695404,0.528434962872826,"Cubic"
"168","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",423.72815489607,0.529321046013887,"Cubic"
"169","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",426.258326096736,0.530209948319556,"Cubic"
"170","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",428.788497297402,0.531101914371606,"Cubic"
"171","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",431.318668498067,0.531997188751806,"Cubic"
"172","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",433.848839698733,0.532896016041928,"Cubic"
"173","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",436.379010899399,0.533798640823743,"Cubic"
"174","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",438.909182100065,0.534705307679021,"Cubic"
"175","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",441.439353300731,0.535616261189534,"Cubic"
"176","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",443.969524501397,0.536531745937052,"Cubic"
"177","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",446.499695702063,0.537452006503346,"Cubic"
"178","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",449.029866902728,0.538377287470187,"Cubic"
"179","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",451.560038103394,0.539307833419345,"Cubic"
"180","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",454.09020930406,0.540243888932593,"Cubic"
"181","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",456.620380504726,0.5411856985917,"Cubic"
"182","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",459.150551705392,0.542133506978437,"Cubic"
"183","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",461.680722906058,0.543087558674575,"Cubic"
"184","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",464.210894106723,0.544048098261886,"Cubic"
"185","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",466.741065307389,0.54501537032214,"Cubic"
"186","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",469.271236508055,0.545989619437107,"Cubic"
"187","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",471.801407708721,0.546971090188559,"Cubic"
"188","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",474.331578909387,0.547960027158267,"Cubic"
"189","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",476.861750110053,0.548956674928002,"Cubic"
"190","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",479.391921310719,0.549961278079533,"Cubic"
"191","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",481.922092511384,0.550974081194633,"Cubic"
